Index,Time,Acceleration X,Acceleration Y,Acceleration Z,Orientation X,Orientation Z,Punch,Raw Acceleration X,Raw Acceleration Y,Raw Acceleration Z
33,1.938,4.312393818907402,1.682042621654432,-0.7602451336674421,0.5338539993619389,-0.5569756879285361,,4.8693695068359375,0.979766845703125,-0.316864013671875
34,2.143,-3.07815147073063,2.4227203077850112,-1.5161412208688334,0.4243799569087125,-0.7153279844025051,,-2.362823486328125,1.78997802734375,-1.2195892333984375
35,2.193,-1.3410547396495267,0.13445211583229488,0.9243790460112887,0.3082968421154329,-0.8433282992198393,Straight,-0.4977264404296875,-0.37677001953125,1.090057373046875
36,2.243,0.031029148967308018,0.23477734900714237,-0.31724373064278744,0.2149254113704026,-0.888740138142067,,0.919769287109375,-0.212921142578125,-0.218719482421875
37,2.293,0.5931037355331558,-0.008454780718364863,0.9724469032381189,0.1373867695585844,-0.9040886472793442,,1.4971923828125,-0.4317474365234375,1.031158447265625
38,2.343,0.2768082923743338,-0.11038651052660453,0.2754339155654003,0.0589956304646422,-0.9183516197350412,,1.195159912109375,-0.505462646484375,0.2987823486328125
39,2.392,0.17843810935724957,0.0131199779006419,0.8348718660620708,0.1418174113814608,-0.9214459238458754,,1.099884033203125,-0.3714599609375,0.8899688720703125
40,2.442,-0.06130458644944281,-0.29908681153728706,0.9871122981540457,0.1017928506358423,-0.9064278774650678,,0.845123291015625,-0.7192535400390625,1.0301055908203125
41,2.492,-0.2667305954030327,-0.5801837306431878,0.8254012690816064,0.1099397347626646,-0.8923104293874077,,0.625579833984375,-1.02886962890625,0.875030517578125
42,2.542,-0.3724306357227495,-0.37224464883569636,0.6413919627210656,0.1266027010821343,-0.8889711630664995,,0.51654052734375,-0.8265228271484375,0.699371337890625
43,2.592,-0.23898283233408923,0.30158788639549877,0.20152451267358795,0.080826146243807,-0.8710476516700267,,0.6320648193359375,-0.1880035400390625,0.2412261962890625
44,2.642,-0.16317365236883496,0.6220541635256069,0.32597002888461035,0.0584273002649768,-0.85094831057196,,0.687774658203125,0.0977020263671875,0.356658935546875
45,2.692,-0.5866792121019867,0.44905113696468457,0.45051413291034254,-0.0375998171287789,-0.8044068732347992,,0.2177276611328125,-0.1446075439453125,0.4281768798828125
46,2.741,-1.705296002053534,-1.6789895194505315,0.2775444793317692,-0.0659014621297837,-0.7708630186550962,,-0.9344329833984376,-2.314605712890625,0.235565185546875
47,2.801,0.06940558264643903,-1.9110539856189441,1.4238715556343078,-0.1348387922849577,-0.8459844320019986,,0.9153900146484376,-2.43939208984375,1.3519744873046875
48,3.09,-3.3223008014929087,2.2378729150713177,-0.8433527751720438,-0.2480914615488638,-0.948857197977284,,-2.373443603515625,1.932037353515625,-0.9216766357421876
49,3.14,-1.0787506346222273,0.18256294234208648,1.0688946535545056,-0.3537507913386467,-0.9724731688019148,Straight,-0.1062774658203125,-0.0353851318359375,0.9864654541015624
50,3.19,-0.1716062312709089,-0.040018731990556056,0.4899747518592812,-0.4211726466893757,-0.9854337459193464,,0.8138275146484375,-0.1942596435546875,0.4183502197265625
51,3.24,0.2646688164745653,-0.7481433224321608,0.38942413948273324,-0.4737378796110031,-0.9857736884082472,,1.2504425048828125,-0.8961639404296875,0.3097991943359375
52,3.29,0.3609376128820163,-0.2605369267997035,1.1004009829249874,-0.5143501722631711,-0.9924406830164212,,1.3533782958984375,-0.36578369140625,1.0372772216796875
53,3.339,-0.002480509372291606,-0.402791228935629,0.6889790849030701,-0.5001562315936301,-0.9797754312472916,,0.977294921875,-0.5760650634765625,0.588897705078125
54,3.389,-0.7098126254522217,-0.8874821574440179,1.4833656500802388,-0.4762300865225602,-0.9724316440069092,,0.2626190185546875,-1.092529296875,1.372314453125
55,3.439,-0.6151665251830525,-0.689126577196646,0.6933848784383936,-0.5311543608588797,-0.97074208670649,,0.3555755615234375,-0.892578125,0.5658416748046875
56,3.489,-0.056974400474518516,0.041267660903619,-0.022797315021874154,0.4835480331799228,-0.770429600669831,,0.7134552001953125,-0.5167694091796875,0.2854766845703125
57,3.539,0.056828073825796466,0.2777280193778876,0.09600360736707803,0.4723482459550434,-0.767955251369516,,0.8247833251953125,-0.2868194580078125,0.3985443115234375
58,3.589,0.006998090631405329,0.5135553204672934,-0.005069917814726321,0.4596644826199477,-0.7244319630795322,,0.7314300537109375,-0.0986480712890625,0.311798095703125
59,3.638,-0.2887556899086027,0.29277592484409676,0.23664088202884548,0.411401960173021,-0.6748488295570402,,0.3860931396484375,-0.3798370361328125,0.5402374267578125
60,3.758,0.5728344835079511,-1.7370694576433334,0.5002643607527476,0.3591544518345709,-0.7965655409061114,,1.3694000244140625,-2.3012847900390625,0.7173919677734375
61,4.027,-3.7716641182552486,2.422470524708536,-0.9359196231167429,0.2097210040665373,-0.906109308684936,,-2.8655548095703125,2.0088348388671875,-0.847198486328125
62,4.077,0.11583152371520145,-0.16857472608117027,0.6158277900297562,0.1317745280155238,-0.9704721872222986,Straight,1.0863037109375,-0.407684326171875,0.647613525390625
63,4.127,0.11524681624292277,-0.3501722330754513,0.5995686020901615,0.0519713115942423,-0.9823178810227022,,1.097564697265625,-0.537139892578125,0.6092987060546875
64,4.177,0.6607823666599469,-0.47653591050245503,0.8783946217066573,-0.0005630542715257,-0.9889521304103656,,1.6497344970703125,-0.6247711181640625,0.8783111572265625
65,4.227,0.4852417584085381,-0.320734522901615,0.9434681734796898,-0.0308072680878988,-0.9885894183492744,,1.4738311767578125,-0.4712982177734375,0.9388275146484376
66,4.276,-0.09191948392550109,-0.07749826085232045,0.6250512404451348,-0.0281462633800072,-0.9868322036520636,,0.8949127197265625,-0.2391815185546875,0.6204986572265625
67,4.326,-0.3041821771219184,-0.42707032916634674,1.0184303569471476,-0.0372165983190958,-0.9757520013406684,,0.67156982421875,-0.6457977294921875,1.010284423828125
68,4.376,-0.6802984517960613,-0.9204075854571148,0.42184032203125676,-0.0553637725549358,-0.9669042867569988,,0.2866058349609375,-1.1751556396484375,0.40771484375
69,4.426,-0.7970226045982893,-0.7077872772914355,0.4726150299723568,-0.0521967787038795,-0.9552104708092268,,0.1581878662109375,-1.0033111572265625,0.4571685791015625
70,4.476,-0.2037072190737117,0.32455057766793216,0.2807559549750714,-0.0806833708708433,-0.9663262376283992,,0.7626190185546875,0.0680694580078125,0.2599945068359375
71,4.526,-0.133498613648515,0.7135026111394772,-0.07187859565578872,-0.1519295312885526,-0.964309160523515,,0.830810546875,0.4517974853515625,-0.1121063232421875
72,4.575,-0.05178239716469979,0.1454689401661896,-0.05043590095313644,0.3275818796978502,-0.3187806881803248,,0.266998291015625,-0.75006103515625,0.2600555419921875
73,4.675,0.9189488960038776,-1.384395880300473,0.8262430446516014,0.2801179653739563,-0.4121210502851848,,1.3310699462890625,-2.2590484619140625,1.0814666748046875
74,4.974,-3.173855678300142,0.9246358583418023,0.5439453110693919,0.2277820581481019,-0.5831421773235795,Straight,-2.5907135009765625,0.1336212158203125,0.7289886474609375
75,5.024,0.1050352780618794,0.4194230270373841,0.8783226831304392,0.1714411156138016,-0.7457642824849956,,0.850799560546875,-0.2369232177734375,0.9925384521484376
76,5.074,0.7357705699625612,0.5868378766029357,0.3250829006177547,0.0952515478532357,-0.7938162220296263,,1.5295867919921875,-0.0185546875,0.3830108642578125
77,5.124,0.6409740012643578,0.20529164364776986,0.7391800342596173,0.0894849511983003,-0.7841816383840797,,1.4251556396484375,-0.412750244140625,0.794708251953125
78,5.174,0.22554202729774986,0.4578681194869234,0.7809476256653308,0.0618720118051635,-0.7394390518038125,,0.9649810791015624,-0.2140655517578125,0.822601318359375
79,5.223,-0.04937632829085159,0.05553845174653882,-0.07215414600874182,0.7924367940943791,-0.4766987159861641,,0.4273223876953125,-0.48065185546875,0.62445068359375
80,5.273,0.1974255180451805,0.30596382672012856,0.023469482150460297,0.7789552484327557,-0.4343799018766945,,0.631805419921875,-0.2588653564453125,0.72509765625
81,5.323,-0.031755147129957306,-0.3424904536342023,0.15813568227186636,0.756875744117864,-0.3832871295518323,,0.351531982421875,-0.946136474609375,0.857208251953125
82,5.373,-0.577467150867736,-0.8097775387003083,0.2338463420366238,0.7364614171019601,-0.3108503295786735,,-0.2666168212890625,-1.4527435302734375,0.9338226318359376
83,5.423,0.0069745877283402535,-0.011604712294039587,0.001798388080647556,0.1531424874448461,-0.5106493136388472,,0.5176239013671875,-0.8612518310546875,0.1334686279296875
84,5.473,-0.15631733880180165,0.131822859574114,-0.08530506400536197,0.5432868301770838,-0.7055269335283642,,0.5492095947265625,-0.4631500244140625,0.299713134765625
85,5.522,0.08489969591077084,0.7061868553155969,-0.24240336444234217,0.5274033575484317,-0.7074892201048542,,0.792388916015625,0.105743408203125,0.1303253173828125
86,5.572,0.05407366674538183,0.7666174023735172,-0.21280667006695153,0.4929716133651314,-0.6622807033718057,,0.7163543701171875,0.1147308349609375,0.15655517578125
87,5.622,-0.7860304383378175,-0.8098382522747435,-0.19458584803142875,0.4215551503685735,-0.565128949080005,,-0.2209014892578125,-1.557952880859375,0.1531982421875
88,5.712,0.15048469275945198,-1.9266128954280886,0.74675447659422,0.4012259883021067,-0.6869023922014855,,0.8373870849609375,-2.5923004150390625,1.0383453369140625
89,5.94,-8.787976827601572,-2.1136101374641214,-1.9287254951496342,0.5768497969610716,-0.6878639125625093,,-8.100112915039062,-2.706512451171875,-1.5100250244140625
90,6.011,-2.566559845588818,2.6375416304675205,-0.4798946913419033,0.2836321916765149,-0.8371439520341303,,-1.7294158935546875,2.1130218505859375,-0.3247528076171875
91,6.061,-1.1791191701976813,0.6111503077714981,0.710049771462794,0.1942929466304738,-0.8963127737133064,,-0.282806396484375,0.176177978515625,0.79620361328125
92,6.111,-0.6138783819168255,-0.1772477077517493,1.1094098223346514,0.0835266433884229,-0.913850916096513,Straight,0.2999725341796875,-0.581878662109375,1.1433258056640625
93,6.16,-0.041501490075886494,0.078259900086733,-0.061278752467471276,0.6165071138389336,-0.385297266443074,,0.3437957763671875,-0.6483001708984375,0.50762939453125
