Index,Time,Acceleration X,Acceleration Y,Acceleration Z,Orientation X,Orientation Z,Punch Type,Raw Acceleration X,Raw Acceleration Y,Raw Acceleration Z
152,8.557,-0.0024352529643335147,0.0191705378703928,0.0030524394808003064,-0.1572447332696548,-0.1244750478862085,,0.122039794921875,-0.9607086181640624,-0.1529693603515625
153,8.607,0.0009386449834483113,-0.004454574552137824,-0.0005658626613157802,-0.126016896013679,-0.2046125024774892,,0.2055511474609375,-0.975494384765625,-0.1239166259765625
154,8.657,0.008031841759682912,-0.0672707787152359,-0.23147000440583537,-0.1718135140089171,-0.2437381777715671,,0.25177001953125,-1.0226898193359375,-0.398101806640625
155,8.707,0.022421985715459114,-0.06152807719861231,-0.008723128298967264,-0.1403710425754935,-0.3393944205345409,,0.36181640625,-0.99285888671875,-0.1407623291015625
156,8.757,0.016932361084564,-0.06991118080243719,-0.02651983247895534,-0.3546752603312592,-0.220860607665436,,0.23779296875,-0.9818115234375,-0.3724365234375
157,8.806,0.01035127766154681,-0.026279482824486222,-0.006012906014402963,-0.2230421989918113,-0.3584536539790782,,0.368804931640625,-0.936309814453125,-0.2142333984375
158,8.856,0.008359617205577707,-0.024284594376159263,-0.007670915716634863,-0.301206221153515,-0.3118765888491098,,0.3202362060546875,-0.9302825927734376,-0.293853759765625
159,8.906,0.007773695701119299,-0.016015719321098243,-0.004136074988666499,-0.2500472704668208,-0.4253317730488807,,0.43310546875,-0.892303466796875,-0.230438232421875
160,8.956,0.029381540033382614,-0.06763576009200467,-0.011846146595189927,-0.1725200619682792,-0.3933937285213049,,0.4227752685546875,-0.9732208251953124,-0.1704559326171875
161,9.006,0.124480015528732,-0.061172163764018794,-0.043394479772341066,-0.1772989652240131,-0.389649623143143,,0.514129638671875,-0.9675445556640624,-0.2066802978515625
162,9.056,0.09974318110801089,-0.13740328348110264,-0.07557821599273729,-0.167301506633545,-0.3672978345169891,,0.467041015625,-1.0543975830078125,-0.2311859130859375
163,9.105,0.1542144832828392,-0.09272732875219503,-0.1585858339289492,-0.147030000885702,-0.3520416202327858,,0.506256103515625,-1.0185394287109375,-0.29620361328125
164,9.155,0.2174028650051406,-0.001403780166536861,-0.2585944404652124,-0.121535985858167,-0.3274884924167344,,0.544891357421875,-0.9392547607421876,-0.3734283447265625
165,9.205,0.2192079332639224,-0.11321292423680474,0.04657979454075979,-0.0490651173027542,-0.2682798597048276,,0.48748779296875,-1.0753936767578125,-0.0006866455078125
